id,end_time,long_fibe_pre,fiber_length,fiber_fibrillation,fiber_teisting,fiber_fine,fiber_thickness,fiber_width,fiber_breaken,power,flow,concentration,check_weight,paper_thickness,formula,knife_service_time,paper_tension_vertically_average
501,2019-07-11 20:31:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.0665294924554184,0.14486592544146498,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.0023618083754734895,827.0
502,2019-07-12 01:04:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.06241426611796974,0.1556572923479398,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.0029599286783531394,679.0
503,2019-07-12 04:00:00,0.36925477019080766,0.516051668138781,0.9048744204658437,0.27703961319828707,0.31327302856949046,0.2879910177528302,0.6076637694711895,0.593844983398049,0.846153846153846,0.013333333333333336,0.5555555555555554,0.060356652949245526,0.14944408109875734,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.0033455300457773825,655.0
504,2019-07-12 15:36:00,0.36925477019080766,0.4044543916762113,0.87385320299772,0.2628227218372263,0.11188562821313397,0.24045331656230928,0.4295458215523773,0.5300712598374826,0.846153846153846,0.0888888888888889,0.33333333333333215,0.21124828532235929,0.2701111837802485,（1件布针+1件芬宝)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.004870408180591435,757.0
505,2019-07-12 16:42:00,0.36925477019080766,0.4044543916762113,0.87385320299772,0.2628227218372263,0.11188562821313397,0.24045331656230928,0.4295458215523773,0.5300712598374826,0.846153846153846,0.0888888888888889,0.33333333333333215,0.20850480109739367,0.26814911706998035,（1件布针+1件芬宝)：（2.5件鹦鹉+2件绿桉）=30.77%：69.23%,0.005015008693375526,651.0
506,2019-07-12 20:45:00,0.36925477019080766,0.4177713525959755,0.9236377075898794,0.24370903377569197,0.21591874723083393,0.22150899470063834,0.570743628405399,0.5699855687347037,0.9230769230769231,0.04444444444444445,0.33333333333333215,0.21056241426611788,0.2782864617396991,（1件布针+1件芬宝)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.005547401490444226,639.0
507,2019-07-13 00:43:00,0.36925477019080766,0.4177713525959755,0.9236377075898794,0.24370903377569197,0.21591874723083393,0.22150899470063834,0.570743628405399,0.5699855687347037,0.9230769230769231,0.04444444444444445,0.33333333333333215,0.1934156378600822,0.26586003924133417,（1件布针+1件芬宝)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.0060688397032111,595.0
508,2019-07-13 04:39:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.04663923182441698,0.14584695879659904,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.0065858960822572435,711.0
509,2019-07-13 08:18:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.08093278463648823,0.14584695879659904,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.00042679060439910555,734.0
510,2019-07-13 11:49:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.043209876543209846,0.15369522563767163,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.0008890740619361243,636.0
